reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
205_MAI_CA15,"Headcorn",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA16,"Hollingbourne - Broad Street",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA17,"Hollingbourne - Eyhorne Street",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA18,"Hollingbourne - Upper Street",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA19,"Leeds - Lower Street",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA20,"Leeds - Upper Street",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA21,"Lenham - Lenham Village",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA22,"Lenham - Sandway Village",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA23,"Lenham - Elmstone Hole",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA24,"Lenham - Liverton Street",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA25,"Linton",,"https://maidstone.gov.uk/__data/assets/pdf_file/0006/387816/Linton-Conservation-Area-Appraisal.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"Extra documents are available. ",,,
205_MAI_CA26,"Loose Valley",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA27,"Maidstone - All Saints",,"https://maidstone.gov.uk/__data/assets/pdf_file/0011/387839/All-Saints-Conservation-Area-Appraisal-Adopted-2003.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA28,"Maidstone - Ashford Road",,"https://maidstone.gov.uk/__data/assets/pdf_file/0005/387833/Maidstone-Ashford-Road-CAAMP.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA29,"Maidstone - Chillington House",,"https://maidstone.gov.uk/__data/assets/pdf_file/0006/387834/Maidstone-Chillington-House-CAAMP.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA30,"Maidstone - Holy Trinity Church",,"https://maidstone.gov.uk/__data/assets/pdf_file/0007/19699/Holy-Trinity-Appraisal.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA31,"Maidstone - Town Centre",,"https://maidstone.gov.uk/__data/assets/pdf_file/0007/387835/Maidstone-Centre-CAAMP.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA32,"Maidstone - Rocky Hill",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA33,"Marden",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA34,"Otham",,"https://maidstone.gov.uk/__data/assets/pdf_file/0020/19712/Otham-Appraisal.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA35,"Staplehurst",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA36,"Sutton Valence",,"https://maidstone.gov.uk/__data/assets/pdf_file/0009/387837/Sutton-Valence-CAAMP.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA37,"Teston",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA38,"Wateringbury",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA39,"West Farleigh",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA40,"Wormshill",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA41,"Yalding",,"https://maidstone.gov.uk/__data/assets/pdf_file/0012/396894/Yalding-Conservation-Area.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
