reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
220_NBL_CA39,"Kirkwhelpington",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Kirkwhelpington-CACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA40,"Lesbury",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Lesbury-CAA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA41,"Longhirst",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA42,"Longhorsley",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA43,"Matfen",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA44,"Middleton",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA45,"Morpeth",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/MorpethCAA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA46,"Netherwitton",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA47,"Newbiggin-by-the-Sea",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/NewbigginCACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA48,"Newbrough",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Newbrough-CACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA49,"Newton",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Newton_CACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA50,"Newton-on-the-Moor",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/NewtonOnTheMoor-CAA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA51,"Norham",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA52,"North Sunderland",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/North_Sunderland_CACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA53,"Ovingham",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA54,"Ovington",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Ovington_CACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA55,"Ponteland",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA56,"Rock",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Rock-CAA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA57,"Rothbury",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Rothbury-CAA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA58,"Seahouses",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/SeahousesCACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA59,"Seaton Delaval",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA60,"Shotley",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/ShotleyBridge-CACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA61,"Spittal",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Spittal-CACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA62,"Stamfordham",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA63,"Tweedmouth",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Tweedmouth-CACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA64,"Wall",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA65,"Warkworth",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Warkworth-CAA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA66,"West Thirston",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA67,"Whalton",,"No Appraisal document","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA68,"Whittingham",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Whittingham-CAA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA69,"Whitton",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/Whitton-CAA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
220_NBL_CA70,"Wooler",,"https://www.northumberland.gov.uk/NorthumberlandCountyCouncil/media/Planning-and-Building/Conservation/WoolerCACA.pdf","https://www.northumberland.gov.uk/Planning/Conservation/Conservation.aspx",,,"",,,
