reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
182_KEC_CA16,"Edwardes Square, Scarsdale and Abingdon",,"https://www.rbkc.gov.uk/media/document/edwardes-square-scarsdale-and-abingdon-conservation-area-appraisal","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA17,"Holland Park",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/826242/27972165.1/PDF/-/Holland_Park_CAA_final__lowres.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA18,"Kensington",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/785954/24878117.1/PDF/-/Kensington_CAA__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA19,"Kensington Court",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/690178/20244901.1/PDF/-/Appendix_1__Kensington_Court_CAA__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA20,"Kensington Square",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/879234/31604741.1/PDF/-/Kensington_Square_CAA__adopted__lowres.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA21,"Ladbroke",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/631586/17297925.1/PDF/-/Ladbroke_CAA_FINAL__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA22,"Lexham Gardens",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/826818/27972421.1/PDF/-/Lexham_Gardens_CAA_final__lowres.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA23,"Lots Village",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/525538/17175269.1/PDF/-/LOTS_VILLAGE_CAA_FINAL_VERSION_FINAL_WITH_DATE__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA24,"Nevern Square",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/968130/41800389.1/PDF/-/Nevern_Square_CAA__FINAL.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA25,"Norland",,"https://www.rbkc.gov.uk/media/document/norland-conservation-area-appraisal","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"Best Map is shown on page 7 of the appraisal document. ",,,
182_KEC_CA26,"Oxford Gardens",,"https://www.rbkc.gov.uk/media/document/oxford-gardens-conservation-area-appraisal","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA27,"Pembridge",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/783906/24752389.1/PDF/-/Pembridge_CAA.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA28,"Philbeach",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/968194/41801509.1/PDF/-/Philbeach_CAA__FINAL.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA29,"Queens Gate",,"https://www.rbkc.gov.uk/media/document/queens-gate-conservation-area-appraisal","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA30,"Royal Hospital",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/689922/20233989.1/PDF/-/Royal_Hospital_CAA__post_consultation_document__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA31,"Sloane Square",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/995682/44969861.1/PDF/-/Sloane_Square_CAA__adopted__lowres.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA32,"Sloane Stanley",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/631618/17298053.1/PDF/-/SLOANE_STANLEY_CAA__FINAL__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA33,"Thames",,"https://www.rbkc.gov.uk/media/document/thames-conservation-area-appraisal","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA34,"The Billings",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/701378/23138213.1/PDF/-/Billings_CAA__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA35,"The Boltons",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/551330/17175333.1/PDF/-/Boltons_CAA__FINAL_Sept_2015__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
182_KEC_CA36,"Thurloe Estate and Smith's Charity",,"https://planningconsult.rbkc.gov.uk/gf2.ti/f/682338/23138245.1/PDF/-/Thurloe_Estate_CAA__low_res.pdf","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",,,"",,,
