reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
281_SCA_CA1,"Barrow Road",,"https://greatercambridgeplanning.org/media/1612/barrow_road_conservation-area-appraisal-2016.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#A2",,,"Extra documents are available. ",,,
281_SCA_CA15,"Southacre",,"https://greatercambridgeplanning.org/media/1631/southacre-conservation-area-appraisal-2013.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#A15",,,"Extra documents are available. ",,,
281_SCA_CA16,"Storeyâ€™s Way",,"https://greatercambridgeplanning.org/media/1633/storeys-way-conservation-area-appraisal-2018.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#A16",,,"Extra documents are available. ",,,
281_SCA_CA17,"Trumpington",,"https://greatercambridgeplanning.org/media/1636/trumpington-conservation-area-appraisal-2010.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#A17",,,"Extra documents are available. ",,,
281_SCA_CA18,"West Cambridge",,"https://greatercambridgeplanning.org/media/1637/west-cambridge-conservation-area-appraisal-2011.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#A18",,,"Extra documents are available. ",,,
281_SCA_CA19,"Abington Pigotts - High Street",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#A01",,,"",,,
281_SCA_CA20,"Abington Pigotts - St Michael's",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a02",,,"",,,
281_SCA_CA21,"Babraham",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#A03",,,"",,,
281_SCA_CA22,"Baits Bite Lock",,"https://greatercambridgeplanning.org/media/1564/baits-bite-lock-conservation-area-appraisal-2006.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a50",,,"Extra documents are available. ",,,
281_SCA_CA23,"Balsham - Village Centre",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a04",,,"",,,
281_SCA_CA24,"Balsham - West End",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a05",,,"",,,
281_SCA_CA25,"Barrington",,"https://greatercambridgeplanning.org/media/2436/adopted_accessible_conservation_area_appraisal_barrington_final.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a06",,,"Extra documents are available. ",,,
281_SCA_CA26,"Bartlow",,"https://greatercambridgeplanning.org/media/2436/adopted_accessible_conservation_area_appraisal_barrington_final.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a06",,,"Extra documents are available. ",,,
281_SCA_CA27,"Barton - St Peter's",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a08",,,"",,,
281_SCA_CA28,"Barton - Wimpole Rd",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a09",,,"",,,
281_SCA_CA29,"Bassingbourn",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a010",,,"",,,
281_SCA_CA30,"Bourn - Caxton End",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a011",,,"",,,
281_SCA_CA31,"Bourn - Village & Hall",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a012",,,"",,,
281_SCA_CA32,"Caldecote",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a013",,,"",,,
281_SCA_CA33,"Castle Camps",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a014",,,"",,,
281_SCA_CA34,"Caxton",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a015",,,"",,,
281_SCA_CA35,"Comberton - St Mary's",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a016",,,"",,,
281_SCA_CA36,"Comberton - Village",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a017",,,"",,,
281_SCA_CA37,"Coton",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a018",,,"",,,
281_SCA_CA38,"Cottenham",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a019",,,"",,,
281_SCA_CA39,"Croxton",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a020",,,"",,,
281_SCA_CA40,"Duxford",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a021",,,"",,,
281_SCA_CA41,"Duxford Airfield",,"https://greatercambridgeplanning.org/media/1567/duxford-airfield-conservation-area-appraisal-2007-without-maps.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a51",,,"Extra documents are available. ",,,
281_SCA_CA42,"Elsworth",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a022",,,"",,,
281_SCA_CA43,"Eltisley",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a023",,,"",,,
281_SCA_CA44,"Fen Ditton",,"https://greatercambridgeplanning.org/media/1568/fen-ditton-conservation-area-appraisal-2006.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a52",,,"Extra documents are available. ",,,
281_SCA_CA45,"Fen Drayton",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a024",,,"",,,
281_SCA_CA46,"Fowlmere",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a025",,,"",,,
281_SCA_CA47,"Foxton",,"https://greatercambridgeplanning.org/media/1569/foxton_conservation_area_appraisal_2018.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a53",,,"Extra documents are available. ",,,
281_SCA_CA48,"Fulbourn",,"https://greatercambridgeplanning.org/media/2337/adopted-fulbourn-and-fulbourn-hospital-conservation-area-appraisal-2021_.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a54",,,"Extra documents are available. ",,,
281_SCA_CA49,"Fulbourn Hospital",,"https://greatercambridgeplanning.org/media/2337/adopted-fulbourn-and-fulbourn-hospital-conservation-area-appraisal-2021_.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a72",,,"Extra documents are available. ",,,
281_SCA_CA50,"Gamlingay",,"https://greatercambridgeplanning.org/media/1577/gamlingay-conservation-area-appraisal-2000.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a55",,,"Extra documents are available. ",,,
281_SCA_CA51,"Grantchester",,"https://greatercambridgeplanning.org/media/1578/grantchester-conservation-area-appraisal-1999.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a56",,,"Extra documents are available. ",,,
281_SCA_CA52,"Great and Little Abington",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a026",,,"",,,
281_SCA_CA53,"Great Chishill",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a027",,,"",,,
281_SCA_CA54,"Great Shelford",,"https://greatercambridgeplanning.org/media/1579/great-shelford-conservation-area-appraisal-2007-pages-1-20.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a57",,,"2 part appraisal documentExtra documents are available. ",,,
281_SCA_CA55,"Great Wilbraham",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a028",,,"",,,
281_SCA_CA56,"Guilden Morden",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a029",,,"",,,
281_SCA_CA57,"Hardwick",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a030",,,"",,,
281_SCA_CA58,"Harlton",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a031",,,"",,,
281_SCA_CA59,"Haslingfield",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a032",,,"",,,
281_SCA_CA60,"Hauxton",,"https://greatercambridgeplanning.org/media/2815/hauxton-caamp-final-june-2023.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a033",,,"Extra documents are available. ",,,
281_SCA_CA61,"Heydon",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a034",,,"",,,
281_SCA_CA62,"Hildersham",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a035",,,"",,,
281_SCA_CA63,"Hinxton",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a036",,,"",,,
281_SCA_CA64,"Histon & Impington - Histon Village",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a037",,,"",,,
281_SCA_CA65,"Histon & Impington - Impington St Andrew's",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a038",,,"",,,
281_SCA_CA66,"Horningsea",,"https://greatercambridgeplanning.org/media/1581/horningsea-conservation-area-appraisal-2006.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a58",,,"Extra documents are available. ",,,
281_SCA_CA67,"Ickleton",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a039",,,"",,,
281_SCA_CA68,"Kingston",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a040",,,"",,,
281_SCA_CA69,"Knapwell",,"https://greatercambridgeplanning.org/media/1582/knapwell_conservation_area_appraisal_2000.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a053",,,"Extra documents are available. ",,,
281_SCA_CA70,"Landbeach",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a041",,,"",,,
281_SCA_CA71,"Linton",,"https://greatercambridgeplanning.org/media/2630/linton_caamp_final_220823-checked.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a042",,,"Extra documents are available. ",,,
281_SCA_CA72,"Litlington",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a043",,,"",,,
281_SCA_CA73,"Little Gransden",,"https://greatercambridgeplanning.org/media/1583/little-gransden-conservation-area-appraisal-2006.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a61",,,"Extra documents are available. ",,,
281_SCA_CA74,"Little Shelford",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a044",,,"",,,
281_SCA_CA75,"Little Wilbraham",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a045",,,"",,,
281_SCA_CA76,"Longstanton",,"https://greatercambridgeplanning.org/media/1584/longstanton-conservation-area-appraisal-2005-part-1.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a60",,,"More maps availableExtra documents are available. ",,,
281_SCA_CA77,"Madingley",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a046",,,"",,,
281_SCA_CA78,"Melbourn",,"https://greatercambridgeplanning.org/media/2338/adopted-melbourn-conservation-area-appraisal-2021_.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a047",,,"Extra documents are available. ",,,
281_SCA_CA79,"Meldreth",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a048",,,"",,,
281_SCA_CA80,"Milton",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a049",,,"",,,
281_SCA_CA81,"Oakington",,"https://greatercambridgeplanning.org/media/1587/oakington_conservation_area_appraisal_2005-part-1.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a62",,,"Extra documents are available. ",,,
281_SCA_CA82,"Orwell",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a050",,,"",,,
281_SCA_CA83,"Over",,"https://greatercambridgeplanning.org/media/1589/over_conservation_area_appraisal_1999.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a63",,,"Extra documents are available. ",,,
281_SCA_CA84,"Pampisford",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a051",,,"",,,
281_SCA_CA85,"Papworth Everard",,"https://greatercambridgeplanning.org/media/2632/papworth_everard_caamp_final_220823-checked.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a64",,,"Extra documents are available. ",,,
281_SCA_CA86,"Papworth St Agnes",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a052",,,"",,,
281_SCA_CA87,"Rampton",,"https://greatercambridgeplanning.org/media/1591/rampton_conservation_area_appraisal_2005-part-1.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a65",,,"Extra documents are available. ",,,
281_SCA_CA88,"Sawston",,"https://greatercambridgeplanning.org/media/2816/sawston-caamp-final-june-2023.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a66",,,"Extra documents are available. ",,,
281_SCA_CA89,"Shepreth",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a054",,,"",,,
281_SCA_CA90,"Stapleford",,"https://greatercambridgeplanning.org/media/2339/adopted-stapleford-conservation-area-appraisal-2021.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a055",,,"Extra documents are available. ",,,
281_SCA_CA91,"Steeple Morden - Morden Green",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a056",,,"",,,
281_SCA_CA92,"Steeple Morden - St Peter & St Paul",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a057",,,"",,,
281_SCA_CA93,"Swavesey",,"https://greatercambridgeplanning.org/media/1601/swavesey_conservation_area_appraisal_2006-part-1.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a67",,,"More maps availableExtra documents are available. ",,,
281_SCA_CA94,"Teversham",,"https://greatercambridgeplanning.org/media/1603/teversham_conservation_area_appraisal_2006.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a68",,,"Extra documents are available. ",,,
281_SCA_CA95,"Thriplow",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a058",,,"",,,
281_SCA_CA96,"Toft",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a059",,,"",,,
281_SCA_CA97,"Waterbeach",,"https://greatercambridgeplanning.org/media/1604/waterbeach-conservation-area-appraisal-1999.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a69",,,"Extra documents are available. ",,,
281_SCA_CA98,"West Wickham - Streetly End",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a060",,,"",,,
281_SCA_CA99,"West Wickham - St Mary's",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a061",,,"",,,
281_SCA_CA100,"West Wratting",,"No Appraisal document","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a062",,,"",,,
281_SCA_CA101,"Westwick",,"https://greatercambridgeplanning.org/media/1605/westwick-conservation-area-appraisal-2005-part-1.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a70",,,"More maps availableExtra documents are available. ",,,
281_SCA_CA102,"Whittlesford",,"https://greatercambridgeplanning.org/media/4cmhcw2j/whittlesford-conservation-area-appraisal-january-2024.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a063",,,"Extra documents are available. ",,,
281_SCA_CA103,"Willingham",,"https://greatercambridgeplanning.org/media/1607/willingham-conservation-area-appraisal-1999.pdf","https://greatercambridgeplanning.org/design-heritage-and-environment/historic-environment/conservation-areas/conservation-area-appraisals/#a71",,,"Extra documents are available. ",,,
