reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
119_EDE_CA11,"Combpyne Rousdon",,"Appraisal in progress","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"",,,
119_EDE_CA12,"Dunkeswell",,"https://eastdevon.gov.uk/media/556578/dunkeswell_-_caa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Extra documents are available. ",,,
119_EDE_CA13,"East Budleigh Conservation Area Appraisal Review and Management Plan 2020",,"https://eastdevon.gov.uk/media/3721722/east-budleigh-conservation-area-appraisal-review-and-management-plan-2020.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 39 of the appraisal document. ",,,
119_EDE_CA14,"Exmouth (Conservation Area Appraisal)",,"https://eastdevon.gov.uk/media/1459811/Exmouth-1-.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Extra documents are available. ",,,
119_EDE_CA15,"Exmouth - Albion Street & Windsor Square",,"No Appraisal document","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Extra documents are available. ",,,
119_EDE_CA16,"Exmouth - Bicton Street",,"No Appraisal document","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Extra documents are available. ",,,
119_EDE_CA17,"Exmouth - Louisa Terrace & The Beacon",,"No Appraisal document","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Extra documents are available. ",,,
119_EDE_CA18,"Gittisham",,"https://eastdevon.gov.uk/media/560801/gittishamcaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 16 of the appraisal document. ",,,
119_EDE_CA19,"Honiton",,"https://eastdevon.gov.uk/media/560777/honitoncaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 28 of the appraisal document. ",,,
119_EDE_CA20,"Kilmington",,"https://eastdevon.gov.uk/media/560780/kilmingtonca.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 18 of the appraisal document. ",,,
119_EDE_CA21,"Lympstone",,"https://eastdevon.gov.uk/media/561049/lympstoneca.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Extra documents are available. ",,,
119_EDE_CA22,"Musbury",,"https://eastdevon.gov.uk/media/560804/musburycaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 17 of the appraisal document. ",,,
119_EDE_CA23,"Otterton",,"https://eastdevon.gov.uk/media/560807/ottertonca.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 20 of the appraisal document. ",,,
119_EDE_CA24,"Ottery St Mary",,"https://eastdevon.gov.uk/media/561025/otterycaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 25 of the appraisal document. ",,,
119_EDE_CA25,"Salcombe Regis",,"https://eastdevon.gov.uk/media/561031/salcomberegisca.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 12 of the appraisal document. ",,,
119_EDE_CA26,"Seaton",,"https://eastdevon.gov.uk/media/561028/seatonca.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 22 of the appraisal document. ",,,
119_EDE_CA27,"Sidbury",,"https://eastdevon.gov.uk/media/560964/sidburycaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 19 of the appraisal document. ",,,
119_EDE_CA28,"Sidford",,"https://eastdevon.gov.uk/media/560967/sidfordcaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 15 of the appraisal document. ",,,
119_EDE_CA29,"Sidmouth: Town Centre, Sid Vale, Elysian Fields",,"https://eastdevon.gov.uk/media/561004/sidmouth1-3caa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 45 of the appraisal document. ",,,
119_EDE_CA30,"Sidmouth: Town Centre, Sid Vale, Elysian Fields",,"https://eastdevon.gov.uk/media/561004/sidmouth1-3caa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 46 of the appraisal document. ",,,
119_EDE_CA31,"Sowton",,"https://eastdevon.gov.uk/media/560970/sowtoncaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 14 of the appraisal document. ",,,
119_EDE_CA32,"Stockland",,"https://eastdevon.gov.uk/media/560973/stocklandcaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 18 of the appraisal document. ",,,
119_EDE_CA33,"Whimple",,"https://eastdevon.gov.uk/media/560976/whimplecaa.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"Best Map is shown on page 16 of the appraisal document. ",,,
119_EDE_CA34,"Woodbury",,"https://eastdevon.gov.uk/media/561070/woodburyca.pdf","https://eastdevon.gov.uk/planning/planning-services/conservation-and-listed-buildings/conservation-areas/",,,"",,,
