reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_128_EPP_CA9_1,128_EPP_CA9,"Copped Hall","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/Copped-Hall-Character-Appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44004523
D_128_EPP_CA9_2,128_EPP_CA9,"Copped Hall","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/copped-hall-layout.pdf,area-map,"Extra documents are available. ",,,,44004523
D_128_EPP_CA10_1,128_EPP_CA10,"Epping","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/Epping-Conservation-Area-Character-Appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44004506
D_128_EPP_CA10_2,128_EPP_CA10,"Epping","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/epping-layout.pdf,area-map,"Extra documents are available. ",,,,44004506
D_128_EPP_CA11_1,128_EPP_CA11,"Great Stony School","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","No appraisal document",area-appraisal,"",,,,44004521
D_128_EPP_CA11_2,128_EPP_CA11,"Great Stony School","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/great-stony-school-layout.pdf,area-map,"",,,,44004521
D_128_EPP_CA12_1,128_EPP_CA12,"High Ongar","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","No appraisal document",area-appraisal,"",,,,44004522
D_128_EPP_CA12_2,128_EPP_CA12,"High Ongar","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/high-ongar-layout.pdf,area-map,"",,,,44004522
D_128_EPP_CA13_1,128_EPP_CA13,"Hill Hall","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","No appraisal document",area-appraisal,"",,,,44004504
D_128_EPP_CA13_2,128_EPP_CA13,"Hill Hall","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/hill-hall-layout.pdf,area-map,"",,,,44004504
D_128_EPP_CA14_1,128_EPP_CA14,"Lower Sheering","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","No appraisal document",area-appraisal,"",,,,44004513
D_128_EPP_CA14_2,128_EPP_CA14,"Lower Sheering","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/lower-sheering-layout.pdf,area-map,"",,,,44004513
D_128_EPP_CA15_1,128_EPP_CA15,"Matching","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/Matching-Character-Appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44004515
D_128_EPP_CA15_2,128_EPP_CA15,"Matching","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/matching-layout.pdf,area-map,"Extra documents are available. ",,,,44004515
D_128_EPP_CA16_1,128_EPP_CA16,"Matching Green","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/Matching-Green-Character-Appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44004516
D_128_EPP_CA16_2,128_EPP_CA16,"Matching Green","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/matching-green-layout.pdf,area-map,"Extra documents are available. ",,,,44004516
D_128_EPP_CA17_1,128_EPP_CA17,"Matching Tye","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/Matching-Tye-Character-Apprisal.pdf",area-appraisal,"Extra documents are available. ",,,,44004514
D_128_EPP_CA17_2,128_EPP_CA17,"Matching Tye","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/matchingtye-layout.pdf,area-map,"Extra documents are available. ",,,,44004514
D_128_EPP_CA18_1,128_EPP_CA18,"Moreton","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/moreton-conservation-area.pdf",area-appraisal,"Extra documents are available. ",,,,44004518
D_128_EPP_CA18_2,128_EPP_CA18,"Moreton","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/moreton-layout.pdf,area-map,"Extra documents are available. ",,,,44004518
D_128_EPP_CA19_1,128_EPP_CA19,"Nazeing and South Roydon","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","No appraisal document",area-appraisal,"",,,,44004511
D_128_EPP_CA19_2,128_EPP_CA19,"Nazeing and South Roydon","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/nazeing-and-south-roydon-layout.pdf,area-map,"",,,,44004511
D_128_EPP_CA20_1,128_EPP_CA20,"Royal Gunpowder Factory","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","No appraisal document",area-appraisal,"",,,,44004510
D_128_EPP_CA20_2,128_EPP_CA20,"Royal Gunpowder Factory","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/royal-gunpowder-factory-layout.pdf,area-map,"",,,,44004510
D_128_EPP_CA21_1,128_EPP_CA21,"Roydon Village","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/Roydon-Character-Appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44004512
D_128_EPP_CA21_2,128_EPP_CA21,"Roydon Village","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/roydon-layout.pdf,area-map,"Extra documents are available. ",,,,44004512
D_128_EPP_CA22_1,128_EPP_CA22,"Staples Road","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/staples-road-conservation-area.pdf",area-appraisal,"Extra documents are available. ",,,,44004503
D_128_EPP_CA22_2,128_EPP_CA22,"Staples Road","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/staples-road-layout.pdf,area-map,"Extra documents are available. ",,,,44004503
D_128_EPP_CA23_1,128_EPP_CA23,"Waltham Abbey","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/Waltham-abbey-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44004509
D_128_EPP_CA23_2,128_EPP_CA23,"Waltham Abbey","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/Waltham-abbey-layout.pdf,area-map,"Extra documents are available. ",,,,44004509
D_128_EPP_CA24_1,128_EPP_CA24,"Upshire","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","No appraisal document",area-appraisal,"",,,,44004508
D_128_EPP_CA24_2,128_EPP_CA24,"Upshire","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/upshire-layout.pdf,area-map,"",,,,44004508
D_128_EPP_CA25_1,128_EPP_CA25,"York Hill","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/","https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/york-hill-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44004501
D_128_EPP_CA25_2,128_EPP_CA25,"York Hill","https://www.eppingforestdc.gov.uk/planning-and-building/built-heritage/conservation-areas/",https://www.eppingforestdc.gov.uk/wp-content/uploads/2019/01/york-hill-layout.pdf,area-map,"Extra documents are available. ",,,,44004501
