reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,ca_entity
223_NEA_CA23,"Girton",,"https://www.newark-sherwooddc.gov.uk/media/nsdc-redesign/documents-and-images/your-council/planning-services/heritage-and-tree-conservation/conservation-areas/Girton-CA-Appraisal.pdf","https://www.newark-sherwooddc.gov.uk/conservationareas/","Extra documents are available. ",,,,44001469
223_NEA_CA24,"Halloughton",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001462
223_NEA_CA25,"Hoveringham",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001441
223_NEA_CA26,"Kelham",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001456
223_NEA_CA27,"Kersall",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001448
223_NEA_CA28,"Kirklington",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001459
223_NEA_CA29,"Kirton",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001453
223_NEA_CA30,"Kneesall",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001431
223_NEA_CA31,"Laxton",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001447
223_NEA_CA32,"Lowdham",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001434
223_NEA_CA33,"Maplebeck",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001458
223_NEA_CA34,"Morton",,"https://www.newark-sherwooddc.gov.uk/media/nsdc-redesign/documents-and-images/your-council/planning-services/heritage-and-tree-conservation/conservation-areas/Morton-CA-Appraisal.pdf","https://www.newark-sherwooddc.gov.uk/conservationareas/","Extra documents are available. ",,,,44001442
223_NEA_CA35,"Newark",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001465
223_NEA_CA36,"Norwell",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44006020
223_NEA_CA37,"Ollerton",,"https://www.newark-sherwooddc.gov.uk/media/nsdc-redesign/documents-and-images/your-council/planning-services/heritage-and-tree-conservation/conservation-areas/conservation-area-appraisals/Ollerton-Conservation-Area-Appraisal-(March-2022)---FINAL-v2.pdf","https://www.newark-sherwooddc.gov.uk/conservationareas/","Extra documents are available. ",,,,44001450
223_NEA_CA38,"Oxton",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001455
223_NEA_CA39,"Southwell",,"https://www.newark-sherwooddc.gov.uk/media/nsdc-redesign/documents-and-images/your-council/planning-services/heritage-and-tree-conservation/conservation-areas/Southwell-CA-Appraisal.pdf","https://www.newark-sherwooddc.gov.uk/conservationareas/","Extra documents are available. ",,,,44001470
223_NEA_CA40,"South Clifton",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001428
223_NEA_CA41,"South Scarle",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001451
223_NEA_CA42,"Sutton on Trent",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001463
223_NEA_CA43,"Thurgarton",,"https://www.newark-sherwooddc.gov.uk/media/nsdc-redesign/documents-and-images/your-council/planning-services/heritage-and-tree-conservation/conservation-areas/Thurgarton-Adopted-CA-Appraisal.pdf","https://www.newark-sherwooddc.gov.uk/conservationareas/","Extra documents are available. ",,,,44001467
223_NEA_CA44,"Upton",,"https://www.newark-sherwooddc.gov.uk/media/nsdc-redesign/documents-and-images/your-council/planning-services/heritage-and-tree-conservation/conservation-area-appraisals/Upton-CA-Appraisal.pdf","https://www.newark-sherwooddc.gov.uk/conservationareas/","Extra documents are available. ",,,,44001449
223_NEA_CA45,"Walesby",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001438
223_NEA_CA46,"Wellow",,"","https://www.newark-sherwooddc.gov.uk/conservationareas/","No appraisal document",,,,44001464
223_NEA_CA47,"Winthorpe",,"https://www.newark-sherwooddc.gov.uk/media/nsdc-redesign/documents-and-images/your-council/planning-services/heritage-and-tree-conservation/conservation-areas/Winthorpe-1.pdf","https://www.newark-sherwooddc.gov.uk/conservationareas/","Extra documents are available. ",,,,44001466
