reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_155_HAG_CA11_1,155_HAG_CA11,"Farnham","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Farnham.pdf",area-appraisal,"Best Map is shown on page 24 of the appraisal document. ",,,,44005120
D_155_HAG_CA12_1,155_HAG_CA12,"Fearby","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Fearby.pdf",area-appraisal,"Best Map is shown on page 24 of the appraisal document. ",,,,44005115
D_155_HAG_CA13_1,155_HAG_CA13,"Follifoot","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Follifoot.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",,,,44002764
D_155_HAG_CA14_1,155_HAG_CA14,"Glasshouses","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Glasshouses.pdf",area-appraisal,"Best Map is shown on page 18 of the appraisal document. ",,,,44002766
D_155_HAG_CA15_1,155_HAG_CA15,"Goldsborough","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Goldsborough.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",,,,44002747
D_155_HAG_CA16_1,155_HAG_CA16,"Great Ouseburn","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Great%20Ouseburn.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",,,,44002748
D_155_HAG_CA17_1,155_HAG_CA17,"Green Hammerton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Green%20Hammerton.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",,,,44002761
D_155_HAG_CA18_1,155_HAG_CA18,"Hackfall","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Hackfall.pdf",area-appraisal,"Best Map is shown on page 25 of the appraisal document. ",,,,44005509
D_155_HAG_CA19_1,155_HAG_CA19,"Hampsthwaite","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Hampsthwaite.pdf",area-appraisal,"Best Map is shown on page 19 of the appraisal document. ",,,,44002763
D_155_HAG_CA20_1,155_HAG_CA20,"Harrogate","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Harrogate%20Part%201.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 5 of the appraisal document. ",,,,44005126
D_155_HAG_CA21_1,155_HAG_CA21,"Healey","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Healey.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",,,,44005116
D_155_HAG_CA22_1,155_HAG_CA22,"Hunsingore","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Hunsingore.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",,,,44002749
D_155_HAG_CA23_1,155_HAG_CA23,"Kirk Deighton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Kirk%20Deighton.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",,,,44002742
D_155_HAG_CA24_1,155_HAG_CA24,"Kirk Hammerton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Kirk%20Hammerton%20Part%202.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 3 of the appraisal document. ",,,,44002750
D_155_HAG_CA25_1,155_HAG_CA25,"Kirkby Overblow","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Kirkby%20Overblow.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",,,,44005124
D_155_HAG_CA26_1,155_HAG_CA26,"Knaresborough","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Knaresborough.pdf",area-appraisal,"Best Map is shown on page 44 of the appraisal document. ",,,,44002760
D_155_HAG_CA27_1,155_HAG_CA27,"Leathley","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Leathley.pdf",area-appraisal,"Best Map is shown on page 25 of the appraisal document. ",,,,44005119
D_155_HAG_CA28_1,155_HAG_CA28,"Little Ouseburn","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Little%20Ouseburn.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",,,,44002751
D_155_HAG_CA29_1,155_HAG_CA29,"Lofthouse","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Lofthouse.pdf",area-appraisal,"Best Map is shown on page 23 of the appraisal document. ",,,,44005114
D_155_HAG_CA30_1,155_HAG_CA30,"Marton cum Grafton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Marton%20cum%20Grafton.pdf",area-appraisal,"Best Map is shown on page 22 of the appraisal document. ",,,,44005122
D_155_HAG_CA31_1,155_HAG_CA31,"Masham","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Masham%20Part%201.pdf",area-appraisal,"Extra documents are available. Best Map is shown on page 9 of the appraisal document. ",,,,44002744
D_155_HAG_CA32_1,155_HAG_CA32,"Middlesmoor","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Middlesmoor.pdf",area-appraisal,"Best Map is shown on page 20 of the appraisal document. ",,,,44005510
D_155_HAG_CA33_1,155_HAG_CA33,"Nesfield","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Nesfield.pdf",area-appraisal,"Best Map is shown on page 23 of the appraisal document. ",,,,44005117
D_155_HAG_CA34_1,155_HAG_CA34,"North Deighton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20North%20Deighton.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",,,,44002741
D_155_HAG_CA35_1,155_HAG_CA35,"Nun Monkton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Nun%20Monkton.pdf",area-appraisal,"Best Map is shown on page 19 of the appraisal document. ",,,,44002752
D_155_HAG_CA36_1,155_HAG_CA36,"Pannal","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Pannal.pdf",area-appraisal,"Best Map is shown on page 21 of the appraisal document. ",,,,44005125
D_155_HAG_CA37_1,155_HAG_CA37,"Pateley Bridge","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Pateley%20Bridge.pdf",area-appraisal,"Best Map is shown on page 21 of the appraisal document. ",,,,44002950
D_155_HAG_CA38_1,155_HAG_CA38,"Plompton","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Plompton.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",,,,44002753
D_155_HAG_CA39_1,155_HAG_CA39,"Ramsgill","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Ramsgill.pdf",area-appraisal,"Best Map is shown on page 21 of the appraisal document. ",,,,44002762
D_155_HAG_CA40_1,155_HAG_CA40,"Ripley","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Ripley.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",,,,44002754
D_155_HAG_CA41_1,155_HAG_CA41,"Ripon","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Ripon.pdf",area-appraisal,"Best Map is shown on page 43 of the appraisal document. ",,,,44002765
D_155_HAG_CA42_1,155_HAG_CA42,"Roecliffe","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Roecliffe.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",,,,44002755
D_155_HAG_CA43_1,155_HAG_CA43,"Scriven","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Scriven.pdf",area-appraisal,"Best Map is shown on page 20 of the appraisal document. ",,,,44002952
D_155_HAG_CA44_1,155_HAG_CA44,"Spofforth","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Spofforth.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",,,,44002756
D_155_HAG_CA45_1,155_HAG_CA45,"Starbeck","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Starbeck.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",,,,44005511
D_155_HAG_CA46_1,155_HAG_CA46,"Staveley","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Staveley.pdf",area-appraisal,"Best Map is shown on page 25 of the appraisal document. ",,,,44005121
D_155_HAG_CA47_1,155_HAG_CA47,"Studley Roger","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Studley%20Roger.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",,,,44002757
D_155_HAG_CA48_1,155_HAG_CA48,"Timble","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Timble.pdf",area-appraisal,"Best Map is shown on page 21 of the appraisal document. ",,,,44005512
D_155_HAG_CA49_1,155_HAG_CA49,"Tockwith","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Tockwith.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",,,,44002758
D_155_HAG_CA50_1,155_HAG_CA50,"Wath (Nidderdale)","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Wath%20Nidderdale.pdf",area-appraisal,"Best Map is shown on page 18 of the appraisal document. ",,,,44005513
D_155_HAG_CA51_1,155_HAG_CA51,"Wath (Ripon)","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Wath%20Ripon%20-%20CAA%20approved%2021-09-11%20-%20accessible.pdf",area-appraisal,"Best Map is shown on page 27 of the appraisal document. ",,,,44005514
D_155_HAG_CA52_1,155_HAG_CA52,"Weston","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Weston.pdf",area-appraisal,"Best Map is shown on page 24 of the appraisal document. ",,,,44005515
D_155_HAG_CA53_1,155_HAG_CA53,"Whixley","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-harrogate/conservation-areas","https://www.northyorks.gov.uk/sites/default/files/fileroot/planning_migrated/heritage_conservation_areas_and_listed_buildings/Conservation%20area%20Whixley.pdf",area-appraisal,"Best Map is shown on page 17 of the appraisal document. ",,,,44002759
