reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,ca_entity
185_KHL_CA12,"Georgian New Town",,"https://www.hull.gov.uk/downloads/file/3195/georgian-new-town-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000244
185_KHL_CA13,"Hessle Road",,"https://www.hull.gov.uk/downloads/file/3196/hessle-road-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000527
185_KHL_CA14,"Holderness Road East",,"https://www.hull.gov.uk/downloads/file/3185/holderness-road-east-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000520
185_KHL_CA15,"Holderness Road West",,"https://www.hull.gov.uk/downloads/file/3186/holderness-road-west-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000521
185_KHL_CA16,"Jameson Street",,"","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000243
185_KHL_CA17,"Marfleet Village",,"https://www.hull.gov.uk/downloads/file/3197/marfleet-village-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documentsBest Map is shown on page 16 of the appraisal document. ",,,,44000237
185_KHL_CA18,"Newland",,"","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000526
185_KHL_CA19,"Newland Park",,"","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000524
185_KHL_CA20,"Old Town",,"https://www.hull.gov.uk/downloads/file/3198/old-town-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documentsExtra documents are available. Best Map is shown on page 3 of the appraisal document. ",,,,44000519
185_KHL_CA21,"Prince's Avenue",,"https://www.hull.gov.uk/downloads/file/3200/princess-avenue-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000242
185_KHL_CA22,"Sculcoates",,"","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000523
185_KHL_CA23,"Spring Bank",,"https://www.hull.gov.uk/downloads/file/3201/spring-bank-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000241
185_KHL_CA24,"Spring Bank West",,"https://www.hull.gov.uk/downloads/file/3202/spring-bank-west-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000518
185_KHL_CA25,"St. Andrew's Dock",,"https://www.hull.gov.uk/downloads/file/3203/st-andrews-dock-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000517
185_KHL_CA26,"Sutton Village",,"https://www.hull.gov.uk/downloads/file/3204/sutton-village-appraisal","https://www.hull.gov.uk/downloads/download/134/conservation-areas","Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000234
