reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_316_STE_CA17_1,316_STE_CA17,"The Villas (Stoke)","https://www.stoke.gov.uk/directory_record/331580/the_villas_stoke_conservation_area/category/306/conservation_areas","https://www.stoke.gov.uk/download/downloads/id/417/the_villas_conservation_area_appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006253
D_316_STE_CA17_2,316_STE_CA17,"The Villas (Stoke)","https://www.stoke.gov.uk/directory_record/331580/the_villas_stoke_conservation_area/category/306/conservation_areas",https://www.stoke.gov.uk/download/downloads/id/2063/the_villas_stoke.pdf,area-map,"Extra documents are available. ",,,,44006253
D_316_STE_CA18_1,316_STE_CA18,"Tower Square (Tunstall)","https://www.stoke.gov.uk/directory_record/331593/tower_square_tunstall_conservation_area/category/306/conservation_areas","https://www.stoke.gov.uk/download/downloads/id/431/tower_square_conservation_area_appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006254
D_316_STE_CA18_2,316_STE_CA18,"Tower Square (Tunstall)","https://www.stoke.gov.uk/directory_record/331593/tower_square_tunstall_conservation_area/category/306/conservation_areas",https://www.stoke.gov.uk/download/downloads/id/2064/tower_square_tunstall.pdf,area-map,"Extra documents are available. ",,,,44006254
D_316_STE_CA19_1,316_STE_CA19,"Trent and Mersey Canal","https://www.stoke.gov.uk/directory_record/331592/trent_and_mersey_canal_conservation_area/category/306/conservation_areas","https://www.stoke.gov.uk/download/downloads/id/430/trent_and_mersey_canal_conservation_area_appraisal.pdf",area-appraisal,"17 maps making up one areaExtra documents are available. ",,,,44006270
D_316_STE_CA19_2,316_STE_CA19,"Trent and Mersey Canal","https://www.stoke.gov.uk/directory_record/331592/trent_and_mersey_canal_conservation_area/category/306/conservation_areas",https://www.stoke.gov.uk/download/downloads/id/2148/trent_and_mersey_canals_maps.pdf,area-map,"17 maps making up one areaExtra documents are available. ",,,,44006270
D_316_STE_CA20_1,316_STE_CA20,"Victoria Park (Tunstall)","https://www.stoke.gov.uk/directory_record/331601/victoria_park_tunstall_conservation_area/category/306/conservation_areas","https://www.stoke.gov.uk/download/downloads/id/439/victoria_park_conservation_area_appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006257
D_316_STE_CA20_2,316_STE_CA20,"Victoria Park (Tunstall)","https://www.stoke.gov.uk/directory_record/331601/victoria_park_tunstall_conservation_area/category/306/conservation_areas",https://www.stoke.gov.uk/download/downloads/id/2065/victoria_park.pdf,area-map,"Extra documents are available. ",,,,44006257
D_316_STE_CA21_1,316_STE_CA21,"Victoria Road","https://www.stoke.gov.uk/directory_record/335034/victoria_road_conservation_area/category/306/conservation_areas","",area-appraisal,"No appraisal document",,,,44006265
D_316_STE_CA21_2,316_STE_CA21,"Victoria Road","https://www.stoke.gov.uk/directory_record/335034/victoria_road_conservation_area/category/306/conservation_areas",https://www.stoke.gov.uk/download/downloads/id/2145/victoria_road_conservation_area.pdf,area-map,"No appraisal document",,,,44006265
D_316_STE_CA22_1,316_STE_CA22,"Winton Square (Stoke)","https://www.stoke.gov.uk/directory_record/331581/winton_square_stoke_conservation_area/category/306/conservation_areas","https://www.stoke.gov.uk/download/downloads/id/418/winton_square_conservation_area_appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006262
D_316_STE_CA22_2,316_STE_CA22,"Winton Square (Stoke)","https://www.stoke.gov.uk/directory_record/331581/winton_square_stoke_conservation_area/category/306/conservation_areas",https://www.stoke.gov.uk/download/downloads/id/418/winton_square_conservation_area_appraisal.pdf,area-map,"Extra documents are available. ",,,,44006262
