reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_56_BRA_CA14_1,56_BRA_CA14,"Earls Colne","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001105
D_56_BRA_CA15_1,56_BRA_CA15,"Feering","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","https://www.braintree.gov.uk/downloads/file/1648/feering-conservation-area-character-appraisal-and-management-plan-july-2020-1-",area-appraisal,"Polygons on interactive mapBest Map is shown on page 8 of the appraisal document. ",,,,44001631
D_56_BRA_CA16_1,56_BRA_CA16,"Finchingfield","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","https://www.braintree.gov.uk/downloads/file/1651/finchingfield-conservation-area-appraisal-february-2009",area-appraisal,"Polygons on interactive mapBest Map is shown on page 57 of the appraisal document. ",,,,44005276
D_56_BRA_CA17_1,56_BRA_CA17,"Foxearth","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001082
D_56_BRA_CA18_1,56_BRA_CA18,"Gosfield","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001095
D_56_BRA_CA19_1,56_BRA_CA19,"Great Bardfield","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","https://www.braintree.gov.uk/downloads/file/1652/great-bardfield-conservation-area-character-appraisal-and-management-plan-july-2020-1-",area-appraisal,"Polygons on interactive mapBest Map is shown on page 8 of the appraisal document. ",,,,44001083
D_56_BRA_CA20_1,56_BRA_CA20,"Great Saling","https://www.braintree.gov.uk/directory/51/conservation-areas/category/300","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001084
D_56_BRA_CA21_1,56_BRA_CA21,"Great Yeldham","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001085
D_56_BRA_CA22_1,56_BRA_CA22,"Halstead Town Centre","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001104
D_56_BRA_CA23_1,56_BRA_CA23,"Helions Bumpstead","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001086
D_56_BRA_CA24_1,56_BRA_CA24,"Kelvedon","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","https://www.braintree.gov.uk/downloads/file/1654/kelvedon-conservation-area-character-appraisal-and-management-plan-july-2020-1-",area-appraisal,"Polygons on interactive mapBest Map is shown on page 7 of the appraisal document. ",,,,44001100
D_56_BRA_CA25_1,56_BRA_CA25,"Pebmarsh","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","https://www.braintree.gov.uk/downloads/file/1653/pebmarsh-conservation-area-appraisal-september-2012",area-appraisal,"Polygons on interactive mapBest Map is shown on page 39 of the appraisal document. ",,,,44005277
D_56_BRA_CA26_1,56_BRA_CA26,"Rayne","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001087
D_56_BRA_CA27_1,56_BRA_CA27,"Ridgewell","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001093
D_56_BRA_CA28_1,56_BRA_CA28,"Sible Hedingham South","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","https://www.braintree.gov.uk/downloads/file/1655/sible-hedingham-conservation-area-appraisal-and-management-plan-march-2011",area-appraisal,"Polygons on interactive mapBest Map is shown on page 54 of the appraisal document. ",,,,44005702
D_56_BRA_CA29_1,56_BRA_CA29,"Sible Hedingham West","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","https://www.braintree.gov.uk/downloads/file/1655/sible-hedingham-conservation-area-appraisal-and-management-plan-march-2011",area-appraisal,"Polygons on interactive mapBest Map is shown on page 55 of the appraisal document. ",,,,44005278
D_56_BRA_CA30_1,56_BRA_CA30,"Silver End","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","https://www.braintree.gov.uk/downloads/file/1656/silver-end-conservation-area-appraisal-june-2014",area-appraisal,"Polygons on interactive mapBest Map is shown on page 15 of the appraisal document. ",,,,44001088
D_56_BRA_CA31_1,56_BRA_CA31,"Steeple Bumpstead","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001089
D_56_BRA_CA32_1,56_BRA_CA32,"Stisted","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001096
D_56_BRA_CA33_1,56_BRA_CA33,"Terling","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001098
D_56_BRA_CA34_1,56_BRA_CA34,"Toppesfield","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001090
D_56_BRA_CA35_1,56_BRA_CA35,"Wethersfield","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","https://www.braintree.gov.uk/downloads/file/3804/wethersfield-conservation-area-character-appraisal-and-management-plan-august-23",area-appraisal,"Polygons on interactive mapBest Map is shown on page 4 of the appraisal document. ",,,,44001103
D_56_BRA_CA36_1,56_BRA_CA36,"White Notley","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","",area-appraisal,"Polygons on interactive map. No appraisal document",,,,44001091
D_56_BRA_CA37_1,56_BRA_CA37,"Witham Town Centre","https://www.braintree.gov.uk/directory/51/conservation-areas/category/302","https://www.braintree.gov.uk/downloads/file/1657/witham-town-centre-newland-street-conservation-area-appraisal-and-management-plan-2007",area-appraisal,"Polygons on interactive mapBest Map is shown on page 35 of the appraisal document. ",,,,44001099
