reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,ca_entity
168_HIN_CA18,"Newbold Verdon",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1255/appraisal_-_newbold_verdon.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/340/newbold_verdon_conservation_area/2","Extra documents are available. ",,,,44001603
168_HIN_CA19,"Orton-on-the-Hill",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1260/appraisal_-_orton-on-the-hill.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/342/orton-on-the-hill_conservation_area/2","Extra documents are available. ",,,,44001604
168_HIN_CA20,"Osbaston",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1266/appraisal_-_osbaston.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/343/osbaston_conservation_area/2","Extra documents are available. ",,,,44001605
168_HIN_CA21,"Ratby",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/3606/appraisal_december_2013_-_adopted_february_2014.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/344/ratby_conservation_area/2","Extra documents are available. ",,,,44001606
168_HIN_CA22,"Shackerstone",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1275/appraisal_-_shackerstone.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/345/shackerstone_conservation_area/2","Extra documents are available. ",,,,44001607
168_HIN_CA23,"Shenton",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1283/appraisal_and_map_-_shenton.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/346/shenton_conservation_area/2","Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",,,,44001608
168_HIN_CA24,"Sibson",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1292/appraisal_and_map_-_sibson.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/347/sibson_conservation_area/2","Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",,,,44001609
168_HIN_CA25,"Stoke Golding",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/3507/appraisal_-_adopted_151013.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/348/stoke_golding_conservation_area/2","Extra documents are available. ",,,,44004651
168_HIN_CA26,"Sutton Cheney",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1297/appraisal_and_map_-_sutton_cheney.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/349/sutton_cheney_conservation_area/2","Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",,,,44001610
168_HIN_CA27,"Twycross",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1304/appraisal_-_twycross.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/350/twycross_conservation_area/2","Extra documents are available. ",,,,44001611
168_HIN_CA28,"Witherley",,"https://www.hinckley-bosworth.gov.uk/download/downloads/id/1309/appraisal_and_map_-_witherley.pdf","https://www.hinckley-bosworth.gov.uk/info/511/conservation_areas/351/witherley_conservation_area/2","Extra documents are available. Best Map is shown on page 2 of the appraisal document. ",,,,44001612
