reference,name,designation-date,document-url,documentation-url,geometry,point,notes,organisation,entry_date,start_date,end_date,ca_entity
136_EXE_CA11,"Mont Le Grand",,"https://drive.google.com/file/d/0B4CpCORtOQdTZWlad25XeG00MTA/view?usp=drive_link&resourcekey=0-faBz_yY3Af4SdfgDPJc5tw","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003976
136_EXE_CA12,"Pennsylvania",,"https://drive.google.com/file/d/0B4CpCORtOQdTV0d2NTZqbURiejQ/view?usp=drive_link&resourcekey=0-qem-C-g7vtz35lcb4eBehw","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44000588
136_EXE_CA13,"Princes Square",,"https://drive.google.com/file/d/0B4CpCORtOQdTSkthQnRzM0pMUGs/view?usp=drive_link&resourcekey=0-OUnOfl87s5NeJRHhYhUGrA","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003971
136_EXE_CA14,"Riverside",,"https://drive.google.com/file/d/0B4CpCORtOQdTWXprVFpTQzluZGs/view?usp=drive_link&resourcekey=0-rTP0lGVAsPkN8fq1bBckKA","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003983
136_EXE_CA15,"Southernhay & The Friars",,"https://drive.google.com/file/d/0B4CpCORtOQdTNjVaTkhqdkJMc00/view?usp=drive_link&resourcekey=0-JlbLR4o0ZAICEBigQfE9cw","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003982
136_EXE_CA16,"St. Davids",,"https://drive.google.com/file/d/0B4CpCORtOQdTdU45cmhvQVZMRjQ/view?usp=drive_link&resourcekey=0-oswK1WEa7oowaCUmL249-g","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003980
136_EXE_CA17,"St. Leonards",,"https://drive.google.com/file/d/0B4CpCORtOQdTdVRrWmlrY2MwUXM/view?usp=drive_link&resourcekey=0-iOtmlDa64TCagtVl2hG7cw","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003975
136_EXE_CA18,"St. Sidwells",,"https://drive.google.com/file/d/0B4CpCORtOQdTa2xwQzl4dndyR2s/view?usp=drive_link&resourcekey=0-Lypil-pm8NBqeoAips5JYQ","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003984
136_EXE_CA19,"Taddyforde",,"https://drive.google.com/file/d/0B4CpCORtOQdTNFlJaklKZVVaVEU/view?usp=drive_link&resourcekey=0-ooE3xGx4KPZc89Oehv6HQg","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003973
136_EXE_CA20,"Topsham",,"https://drive.google.com/file/d/0B4CpCORtOQdTUFdneFByOGM0cDQ/view?usp=drive_link&resourcekey=0-pXxpSU8cZlB0xL3X7XNKEA","https://exeter.gov.uk/planning-services/heritage-and-environment/conservation-areas/overview/",,,"Extra documents are available. ",local-authority:EXE,,,,44003967
