reference,name,designation-date,document-url,documentation-url,geometry,point,notes,organisation,entry_date,start_date,end_date,ca_entity
397_Q27159704_CA11,"Grasmere Village",,"https://www.lakedistrict.gov.uk/__data/assets/pdf_file/0025/376072/grasmere_cons_area_manplan.pdf","https://www.lakedistrict.gov.uk/planning/conservationareas/grasmerevillageca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005434
397_Q27159704_CA12,"Hartsop",,"https://www.lakedistrict.gov.uk/__data/assets/word_doc/0013/102811/hartsop_camp_manplan-final_11.10.10.doc","https://www.lakedistrict.gov.uk/planning/conservationareas/hartsopca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005435
397_Q27159704_CA13,"Hawkshead",,"https://www.lakedistrict.gov.uk/__data/assets/pdf_file/0031/507289/hawkshead_ca_appraisal_and_management_plan_december_09.pdf","https://www.lakedistrict.gov.uk/planning/conservationareas/hawksheadca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005436
397_Q27159704_CA14,"Helton",,"https://www.lakedistrict.gov.uk/__data/assets/word_doc/0018/102816/helton_conservation_area_appraisal_management_plan_draft_v4_260208.doc","https://www.lakedistrict.gov.uk/planning/conservationareas/heltonca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005437
397_Q27159704_CA15,"Hesket Newmarket",,"https://www.lakedistrict.gov.uk/__data/assets/word_doc/0020/102818/hesket_newmarket_man_plan_draft_4_1-4-09_final.doc","https://www.lakedistrict.gov.uk/planning/conservationareas/hesketnewmarketca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005438
397_Q27159704_CA16,"Keswick",,"https://www.lakedistrict.gov.uk/__data/assets/pdf_file/0022/154831/Keswick-Draft-Appraisal-Dec-2019.pdf","https://www.lakedistrict.gov.uk/planning/conservationareas/keswickca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005439
397_Q27159704_CA17,"Lowther",,"https://www.lakedistrict.gov.uk/__data/assets/word_doc/0027/114489/Lowther-CAA-MP-Final-2014-160714.doc","https://www.lakedistrict.gov.uk/planning/conservationareas/lowtherca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005440
397_Q27159704_CA18,"Near Sawrey",,"https://www.lakedistrict.gov.uk/__data/assets/word_doc/0017/102824/near_sawrey_camp_draft_2_10.06.08.doc","https://www.lakedistrict.gov.uk/planning/conservationareas/nearsawreyca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005441
397_Q27159704_CA19,"Ravenglass",,"https://www.lakedistrict.gov.uk/__data/assets/word_doc/0025/106873/Ravenglass-CAA-FINAL-February-2013.doc","https://www.lakedistrict.gov.uk/planning/conservationareas/ravenglassca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005442
397_Q27159704_CA20,"Rydal",,"https://www.lakedistrict.gov.uk/__data/assets/word_doc/0021/102828/rydal_cons_area_man_plan.doc","https://www.lakedistrict.gov.uk/planning/conservationareas/rydalca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005443
397_Q27159704_CA21,"Staveley",,"https://www.lakedistrict.gov.uk/__data/assets/pdf_file/0028/135667/Staveley-confirmed-Feb-2011compressed.pdf#%20*Staveley%20Conservation%20Area%20Appraisal%20and%20Management%20Plan%20(PDF)","https://www.lakedistrict.gov.uk/planning/conservationareas/staveleyca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005444
397_Q27159704_CA22,"Troutbeck",,"https://www.lakedistrict.gov.uk/__data/assets/pdf_file/0032/150989/Troutbeck-CAA-and-MP-Final-compressed.pdf","https://www.lakedistrict.gov.uk/planning/conservationareas/troutbeckca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005445
397_Q27159704_CA23,"Windermere",,"https://www.lakedistrict.gov.uk/__data/assets/pdf_file/0012/131025/Windermere-Conservation-Area-Appraisal-CAA-26.10.11-Finalcompressed.pdf#Windermere%20Conservation%20Area%20Appraisal%20and%20Management%20Plan","https://www.lakedistrict.gov.uk/planning/conservationareas/windermereca",,,"Extra documents are available. ",national-park-authority:Q27159704,,,,44005446
