reference,conservation-area,name,documentation-url,document-url,document-type,notes,organisation,entry_date,start_date,end_date,ca_entity
D_131_ERY_CA60_1,131_ERY_CA60,"Leven","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Leven%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44004729
D_131_ERY_CA61_1,131_ERY_CA61,"Lockington","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Lockington%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44001265
D_131_ERY_CA62_1,131_ERY_CA62,"Londesborough","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Londesborough%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44001256
D_131_ERY_CA63_1,131_ERY_CA63,"Long Riston","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Long%20Riston%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44004727
D_131_ERY_CA64_1,131_ERY_CA64,"Lund","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Lund%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44001269
D_131_ERY_CA65_1,131_ERY_CA65,"Market Weighton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Market%20Weighton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44001257
D_131_ERY_CA66_1,131_ERY_CA66,"Middleton on the Wolds","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Middleton%20on%20the%20Wolds%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44004745
D_131_ERY_CA67_1,131_ERY_CA67,"Nafferton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Nafferton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004739
D_131_ERY_CA68_1,131_ERY_CA68,"North Cave","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/North%20Cave%20Conservation%20Area%20Appraisal%20-%20Appendix%202.pdf",area-appraisal,"Best Map is shown on page 5 of the appraisal document. ",local-authority:ERY,,,,44004771
D_131_ERY_CA69_1,131_ERY_CA69,"North Dalton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/North%20Dalton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004746
D_131_ERY_CA70_1,131_ERY_CA70,"North Ferriby","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/North%20Ferriby%20Parkfield%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004766
D_131_ERY_CA71_1,131_ERY_CA71,"North Ferriby Parkfield","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/North%20Ferriby%20Parkfield%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004767
D_131_ERY_CA72_1,131_ERY_CA72,"North Frodingham","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/North%20Frodingham%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44004731
D_131_ERY_CA73_1,131_ERY_CA73,"North Newbald","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/North%20Newbald%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44004773
D_131_ERY_CA74_1,131_ERY_CA74,"Ottringham","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Ottringham%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 7 of the appraisal document. ",local-authority:ERY,,,,44001242
D_131_ERY_CA75_1,131_ERY_CA75,"Patrington","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Patrington%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44001243
D_131_ERY_CA76_1,131_ERY_CA76,"Paull","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Paull%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 8 of the appraisal document. ",local-authority:ERY,,,,44001244
D_131_ERY_CA77_1,131_ERY_CA77,"Pocklington","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Pocklington%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44004753
D_131_ERY_CA78_1,131_ERY_CA78,"Preston","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Preston%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001245
D_131_ERY_CA79_1,131_ERY_CA79,"Rawcliffe","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Rawcliffe%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44004755
D_131_ERY_CA80_1,131_ERY_CA80,"Roos","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Roos%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44004724
D_131_ERY_CA81_1,131_ERY_CA81,"Seaton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Seaton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001247
D_131_ERY_CA82_1,131_ERY_CA82,"Sewerby","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Sewerby%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44004732
D_131_ERY_CA83_1,131_ERY_CA83,"Shiptonthorpe","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Shiptonthorpe%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44004750
D_131_ERY_CA84_1,131_ERY_CA84,"Sigglesthorne","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Sigglesthorne%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001248
D_131_ERY_CA85_1,131_ERY_CA85,"Skidby","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Skidby%20Conservation%20Area%20Appraisal%20-%20Appendix%201.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:ERY,,,,44004760
D_131_ERY_CA86_1,131_ERY_CA86,"Sledmere","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Sledmere%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44001258
D_131_ERY_CA87_1,131_ERY_CA87,"Snaith","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Snaith%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44004754
D_131_ERY_CA88_1,131_ERY_CA88,"South Cave","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/South%20Cave%20Conservation%20Area%20Appraisal%202014.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44001266
D_131_ERY_CA89_1,131_ERY_CA89,"South Newbald","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/South%20Newbald%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",local-authority:ERY,,,,44004774
D_131_ERY_CA90_1,131_ERY_CA90,"Sproatley","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Sproatley%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",local-authority:ERY,,,,44001249
D_131_ERY_CA91_1,131_ERY_CA91,"Stamford Bridge","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Stamford%20Bridge%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",local-authority:ERY,,,,44004749
D_131_ERY_CA92_1,131_ERY_CA92,"Sunk Island","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Sunk%20Island%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:ERY,,,,44001231
D_131_ERY_CA93_1,131_ERY_CA93,"Swanland","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Swanland%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004763
D_131_ERY_CA94_1,131_ERY_CA94,"Swine","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Swine%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44001250
D_131_ERY_CA95_1,131_ERY_CA95,"Tibthorpe","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Tibthorpe%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44004744
D_131_ERY_CA96_1,131_ERY_CA96,"Tickton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Tickton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004728
D_131_ERY_CA97_1,131_ERY_CA97,"Tunstall","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Tunstall%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44001279
D_131_ERY_CA98_1,131_ERY_CA98,"Walkington","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Walkington%20Conservation%20Area%20Appraisal%20-%20Adopted%20February%202018.pdf",area-appraisal,"Best Map is shown on page 30 of the appraisal document. ",local-authority:ERY,,,,44001267
D_131_ERY_CA99_1,131_ERY_CA99,"Warter","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Warter%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44001259
D_131_ERY_CA100_1,131_ERY_CA100,"Welton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Welton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44001263
D_131_ERY_CA101_1,131_ERY_CA101,"West Ella","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/West%20Ella%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",local-authority:ERY,,,,44001264
D_131_ERY_CA102_1,131_ERY_CA102,"Wetwang","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Wetwang%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",local-authority:ERY,,,,44004743
D_131_ERY_CA103_1,131_ERY_CA103,"Winestead","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Winestead%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44001233
D_131_ERY_CA104_1,131_ERY_CA104,"Withernwick","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Withernwick%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",local-authority:ERY,,,,44004726
D_131_ERY_CA105_1,131_ERY_CA105,"Wold Newton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Wold%20Newton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",local-authority:ERY,,,,44001275
D_131_ERY_CA106_1,131_ERY_CA106,"Wyton","https://www.eastriding.gov.uk/planning-permission-and-building-control/conservation-areas-and-listed-buildings/conservation-areas/conservation-area-appraisals-and-management-plans/","https://downloads.eastriding.org.uk/corporate/planning/conservation-areas/conservation-area-appraisals-and-management-plans/adopted-appraisals/Wyton%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",local-authority:ERY,,,,44001234
